genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ADAM8,4082.00892602998,-0.465572093049439,0.044560770707564,-10.448026047503,1.496065845552E-25,2.43926520845376E-24
ADAM9,9856.2075395606,-0.250470460082133,0.0290439385613909,-8.62384623052095,6.47420402402193E-18,7.60055833563668E-17
ADAMTS12,1002.72067440191,0.665666180489323,0.0602385449841757,11.0505023098448,2.17991714650493E-28,3.8859283419206E-27
ADAMTS13,4.1803521382805,0.244842941744554,0.85216226731315,0.287319623428692,0.773867598500762,0.861380717329853
ADAMTS14,45.6131244916733,0.257408935240083,0.259570219021277,0.991673606512551,0.321356770145197,0.47055486935333
ADAMTS15,1308.51275656628,0.698250520595463,0.0617485241176708,11.3079710093936,1.19828476353867E-29,2.21783016103275E-28
ADAMTS16,595.208554840603,0.378790828951372,0.0762348637330475,4.96873491212351,6.73911238610225E-07,3.60935569228661E-06
ADAMTS17,53.3647466270206,0.697650486017483,0.255317554264558,2.73248147009345,0.00628592072287146,0.017433599452409
ADAMTS18,0.161761022044109,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
ADAMTS19,0.370269728960865,2.04759664318432,3.25291835163064,0.629464505974423,0.52904499882896,
ADAMTS1,1693.02476004481,-2.20433898594364,0.0561469606361026,-39.2601658392574,0,0
ADAMTS20,0.152063953373491,1.08086435889799,4.42653110250689,0.244178643246369,0.807092466746984,
ADAMTS2,0.183270046999496,1.08086475163971,4.38674749061526,0.246393199962396,0.805377869658991,
ADAMTS3,128.622868363109,-0.548238782183214,0.162850652976143,-3.3665126431119,0.000761250925300174,0.00256277105270845
ADAMTS4,0.161761022044109,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
ADAMTS6,897.739223218722,-1.10771214432753,0.0669543673840796,-16.5442851244222,1.76042062973032E-61,6.61140495238281E-60
ADAMTS7,86.5037100444184,-2.60195333143207,0.234355604689864,-11.1025863233584,1.21865463395894E-28,2.19258641293566E-27
ADAMTS8,0.183270046999496,1.08086475163971,4.38674749061526,0.246393199962396,0.805377869658991,
ADAMTS9-AS2,6.79061855154339,-0.407455871010307,0.692490464787729,-0.58839203097938,0.556269185445984,0.697048356527835
ADAMTS9,501.365065826444,-3.27309710087788,0.118535550244397,-27.6127886876924,7.81362051061022E-168,1.12990794542684E-165
ADAMTSL1,923.062902211573,0.2351909326346,0.0626151396559507,3.75613524024534,0.000172557469563114,0.000652169449572561
ADAMTSL2,2.32096720855729,3.63709769047033,1.71185309578603,2.12465526359917,0.033615388919785,0.0753922181121661
ADAMTSL3,9.24940138149419,0.651367312484823,0.605173020026328,1.07633237261054,0.281778635544104,0.427740687508478
ADAMTSL4-AS1,2.23259117464572,-1.15156060407732,1.22964019839794,-0.936502080509121,0.349014741881204,0.500072320799198
ADAMTSL4,87.1190203250326,1.31277079885977,0.199616371831901,6.57646858728237,4.81752717443081E-11,3.74957736267444E-10
ADAMTSL5,295.183071257582,-0.332887676485723,0.10777719124358,-3.08866535344556,0.00201057772692104,0.00625194316090217
ADAP1,45.4436096375814,0.311953039480955,0.267069145595077,1.16806094835803,0.24278218108291,0.382114605624644
ADAP2,41.4617463788597,-0.428454028682026,0.289512250115486,-1.47991675140211,0.13889546463925,0.245755234346839
ADARB1,1583.44948952401,-1.87794329190108,0.0541388093225705,-34.6875617583662,1.21337676053288E-263,3.91137054494276E-261
ADARB2,0.804732293538148,-1.74783568490418,2.14787036959979,-0.813752873377478,0.415786537638782,
ADAR,6743.24565157996,0.0809491002074682,0.03282147621932,2.46634550093205,0.0136499600192235,0.0343759491174227
ADAT1,703.506129455557,0.0721494673894654,0.0705741868672301,1.02232091635995,0.306629036745012,0.455017846509598
ADAT2,200.157733212968,0.151707281417103,0.128105726722322,1.18423496980693,0.23632006290465,0.374803232197996
ADAT3,55.7253824990033,-0.00996192308735509,0.249709902897272,-0.0398939848671252,0.968177646667912,0.981948920221067
ADA,32.1433406476365,0.763510461668752,0.319692727067488,2.38826346996494,0.0169282011071153,0.0415894023071443
ADCK1,44.5520465092192,0.0240941803617381,0.280267957797844,0.085968373092143,0.931491558737643,0.960096515344228
ADCK2,414.659814915997,-0.0707445274709465,0.0919975966452633,-0.768982343568526,0.441903792276592,0.592819262865936
ADCK3,738.502502438911,0.545857073264847,0.071531011624653,7.63105485113423,2.32840578015748E-14,2.26160845174995E-13
ADCK4,334.463668725082,-0.2096250831855,0.0999596129891434,-2.09709778696589,0.035984919859907,0.0795875736123986
ADCK5,263.144455134909,0.0777481832229911,0.110739187239788,0.702083744344629,0.482626939252604,0.630237710444387
ADCY10P1,85.8754822038193,0.587545985445174,0.207239482552055,2.83510641027388,0.00458104241862136,0.01313367970045
ADCY10,2.08733614905691,-1.10529529783621,1.27262953652601,-0.868513000926734,0.385113558209646,0.537318492892503
ADCY1,0.161761022044109,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
ADCY3,1188.69577716265,-0.132653396983338,0.057906762273877,-2.29081011913493,0.0219743981320231,0.0523172583931057
ADCY4,1.89146163607609,-1.41816979493423,1.402016768798,-1.01152127884325,0.311767001937396,0.460781803439233
ADCY5,0.481381535658356,-2.32711699757493,2.88199409650249,-0.807467649013942,0.419397105725858,
ADCY6,1160.91290306213,-0.205187981811619,0.0567858518299085,-3.61336451245324,0.000302249324170007,0.00109141278713711
ADCY7,699.97630398909,-0.0869715254730509,0.0703624540618565,-1.23605020081581,0.216439904063731,0.349735163758986
ADCY8,0.475414711253283,0.981349153493938,2.63385410491035,0.372590551490452,0.709453206110521,
ADCY9,1208.26111953149,-0.39766934864711,0.0570323154323067,-6.97270215373099,3.10910422585949E-12,2.63745447843881E-11
ADCYAP1R1,0.892603411295222,3.32832705696687,2.51480705230005,1.32349201658345,0.185671809459679,
ADC,286.684432410971,0.126483464761108,0.12063924724475,1.04844374985614,0.294434205602828,0.441922636850573
ADD1,6177.42802825735,0.00668592794917386,0.0334320789394912,0.199985408064953,0.841491993277629,0.904320434225916
ADD2,3.79636689353774,1.55340392654701,0.960715246793949,1.61692440265828,0.105894600175788,0.197267896522992
ADD3-AS1,2.91959388563857,0.0946868747095739,1.03016214195541,0.0919145354437541,0.926765942735801,0.95720241852687
ADD3,2301.3153251163,-0.303605107099152,0.0467242595092055,-6.49780457279022,8.15005776456231E-11,6.22744907610235E-10
ADH1B,0.140080710880296,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
ADH1C,7.17862377055268,1.2490314203562,0.705002415802785,1.77166970262638,0.0764494017652119,0.15051553550237
ADH4,0.161761022044109,-0.842709793220137,4.42654390980429,-0.190376467598939,0.849014136581349,
ADH5,2896.44081616323,0.147285472482267,0.0435844081205218,3.37931565056444,0.000726665236609239,0.00245656351454113
ADH6,0.79068314781018,-1.71920945403626,2.23078235106082,-0.770675567349146,0.440899257462597,
ADH7,0.152063953373491,1.08086435889799,4.42653110250689,0.244178643246369,0.807092466746984,
ADHFE1,20.6846239498183,0.00814521582443829,0.395832057425217,0.0205774536742192,0.983582726019644,0.991464203237912
ADI1,3742.68467121645,0.266381435227836,0.0365967178645587,7.27883402587333,3.36717633721777E-13,3.03614915301694E-12
ADIG,0.183270046999496,1.08086475163971,4.38674749061526,0.246393199962396,0.805377869658991,
ADIPOR1,3158.10780103629,-0.188333266597495,0.0407321095352538,-4.62370519833971,3.76945487163421E-06,1.83873818501879E-05
ADIPOR2,3451.00535765138,-0.156596717500543,0.0392751107693063,-3.98717443269248,6.68648660660905E-05,0.000269427102250161
ADIRF,405.449038533274,-0.908077124558836,0.100118575893189,-9.07001639263838,1.18999111990433E-19,1.52802760151699E-18
ADK,2978.92823633605,-0.338419527274424,0.042430809261444,-7.97579714280723,1.51400437156052E-15,1.56696920676628E-14
ADM2,184.014746577137,-0.65736353897031,0.136068245072369,-4.83113116231262,1.35759528316882E-06,6.98804784313744E-06
ADM5,81.6876317771299,-0.043154602476798,0.20093754549781,-0.214766246745401,0.829949570015323,0.898719973185464
ADM,659.926585286848,0.853849574112433,0.0833793297638406,10.2405425485049,1.3050247474038E-24,2.05837389567575E-23
ADNP2,1280.67250470262,-0.0374775146264249,0.0536635764273878,-0.698378995986892,0.484940208324629,0.632297955962499
ADNP,3492.88285634646,0.00129919123042101,0.0387157159688096,0.0335572053340735,0.973230248228433,0.98532210198581
ADORA1,89.8197978918752,-4.64160152997107,0.358998409120195,-12.9293094678228,3.07568803204121E-38,7.16718688550808E-37
ADORA2A-AS1,0.837602118891253,-0.374780799827645,2.05604873700389,-0.182282060285099,0.855361376646318,
ADORA2A,1.22743188621004,-1.50794212581869,1.71776683342293,-0.87785029753652,0.380024964760541,
ADORA2B,2519.37253203917,-0.130724731517215,0.0420747617182251,-3.10696308615315,0.00189019999913626,0.00591088613311144
ADORA3,1.8258247300167,0.930150352117586,1.35990863025285,0.683980034706187,0.493987773182829,0.640349168620456
ADO,1351.48128031805,0.0875287905334312,0.0533874425585407,1.63950146960971,0.101108864860176,0.189792243841016
ADPGK,983.51831201371,-0.0267471165693751,0.067504582024799,-0.396226682205795,0.691937809140824,0.802022792358124
ADPRHL1,210.854182757421,-0.515812978327145,0.124319882427588,-4.14907871737722,3.33816015964946E-05,0.000141549334475901
ADPRHL2,1163.36137883694,0.122905994617177,0.0566077672664135,2.17118605011825,0.0299171114159624,0.0682650105864781
ADPRH,51.8472996759832,-1.03937293345954,0.256523611997579,-4.05176320949884,5.08330974755961E-05,0.000209800084619872
ADPRM,214.406468572171,0.319414588607376,0.127254122898817,2.51005296591727,0.012071305411391,0.0309339696307473
ADRA1B,161.921385300027,1.00560048583,0.153623179553555,6.54589033212548,5.91419702651666E-11,4.58009862819281E-10
ADRA1D,0.822682360436417,-3.09141660703371,2.548919087392,-1.21283434312416,0.22519316217316,
ADRA2C,2.92125883597301,1.12888464009113,1.10656207813919,1.02017289620974,0.307646469544409,0.456265103350968
ADRB1,12.9445969317484,1.2437448916891,0.53208822688679,2.33747869026564,0.0194143077061629,0.0469224590967601
ADRB2,947.847158282421,1.1716493077351,0.0677927890376239,17.2828013770736,6.3392848732229E-67,2.64387479362205E-65
ADRBK1,1636.11049327285,-0.233026329029015,0.0541363822328823,-4.30443113148177,1.6741535964464E-05,7.44159109388541E-05
ADRBK2,475.657770617394,-1.05130321113964,0.0872236756415411,-12.0529569914036,1.8711470556868E-33,3.84492143328578E-32
ADRM1,4164.46642652901,0.0762748854858473,0.0500235547370721,1.5247793941625,0.127314131148907,0.229515501720499
ADSL,2249.95725580926,0.220228976986807,0.0436721970936841,5.04277301447371,4.58833416861207E-07,2.49895440306E-06
ADSSL1,11.7325401070778,-1.20820864906385,0.570512557100445,-2.11775995817587,0.0341954020846975,0.0764537324587011
ADSS,3244.11145988771,0.00975675363671075,0.0386746294403647,0.252277882888456,0.800826282269231,0.878309120041949
ADTRP,42.9703354553844,0.61497483590163,0.283927473856023,2.16595748044262,0.0303144362426997,0.0690294734338915
AEBP1,1.6527022982712,0.682990798138274,1.39638905260684,0.489112111601875,0.624762327243766,
AEBP2,766.460692230066,-0.473175298932309,0.0683419877598328,-6.92363968977812,4.40184661682142E-12,3.68559376093495E-11
AEN,812.137483759485,0.254390514350023,0.0723205994218163,3.51753879785022,0.000435568671398283,0.00152720463461265
AES,4523.20369757621,-0.0594602772155067,0.0377545852223121,-1.57491538750549,0.115275976368276,0.211510160363612
AFAP1-AS1,1114.68021652707,-0.101527102425498,0.0592966439331501,-1.71218969053219,0.0868617167210876,0.167311258910169
AFAP1L1,432.883363858962,0.672320346587469,0.0896755366807411,7.49725478623043,6.51682318625495E-14,6.13403672307754E-13
AFAP1L2,855.030787347706,0.561965681768387,0.0658480429902207,8.53428069004034,1.41030075809906E-17,1.62847639030349E-16
AFAP1,5808.49149187174,0.0864179884652397,0.0340361820886275,2.53900358859916,0.0111168682959654,0.0287644319637915
AFF1,2990.49497317406,0.0225311079944049,0.0439162810696794,0.513046811925083,0.607918575697752,0.73711496918512
AFF2,1.05660101347886,-0.890648950818699,1.89131387242399,-0.470915464537468,0.637701104111414,
AFF3,1333.40292403879,0.85895767590766,0.0555566326724585,15.4609384080522,6.36642562228331E-54,2.04372829156825E-52
AFF4,7597.62891118846,-0.203922259952351,0.0331938419968384,-6.14337623140381,8.07856251409943E-10,5.67921843619539E-09
AFG3L1P,561.599416348129,-0.149779308330189,0.0842673465115282,-1.77742998362597,0.0754975211880795,0.148792911137836
AFG3L2,2677.39566529331,0.033269020325371,0.044900889351059,0.740943460278842,0.458727722729982,0.60826926504422
AFMID,545.504250930211,0.220662705220966,0.0819806961113083,2.6916422485772,0.00711011696922026,0.019466712162068
AFM,0.183270046999496,1.08086475163971,4.38674749061526,0.246393199962396,0.805377869658991,
AFP,0.36653948469532,0.11908265748206,3.11242514006986,0.0382604085633966,0.969480057047022,
AFTPH,1644.51007889103,-0.0534973113811456,0.051367792358871,-1.04145630801879,0.297663821030467,0.445215302349388
AGAP11,20.7277666402298,-0.563126262619002,0.393768372191961,-1.4300952092325,0.152689695017403,0.265725750872149
AGAP1,1343.48733707061,0.0950288560831206,0.0537114065750705,1.76924906910234,0.0768523187395351,0.151193379257066
AGAP2-AS1,327.272380490637,0.192608792849421,0.115583441953825,1.66640471674452,0.095632831980712,0.181383526506197
AGAP2,6.60044669243475,0.209156756865158,0.705343142508319,0.296531920791576,0.766823893249732,0.856734241849302
AGAP3,1594.2300226003,-0.187847364480016,0.0539318103664536,-3.48305319631658,0.000495729848930592,0.00172246335799248
AGAP4,35.3705951307661,-0.117782679113694,0.294694436312144,-0.399677308427152,0.689394207456667,0.800164771733329
AGAP5,46.4648558972354,0.346660883818237,0.280568338045414,1.23556665813847,0.216619684623328,0.349979782831446
AGAP6,156.381078287921,-0.188521173739017,0.14949131660478,-1.2610844430344,0.207278424964942,0.337957752316391
AGAP7,3.9296693127436,0.819410033918041,1.008718046984,0.812328119208358,0.416603379698899,0.569220929358168
AGAP8,9.97868003790412,-0.412712407350541,0.593070428057555,-0.695891057495938,0.486497058005821,0.633312948089426
AGAP9,4.65404412801954,0.314611629899143,0.879375698291373,0.357767027802148,0.72051766750469,0.823441160299879
AGA,613.863925760165,-0.473167386497974,0.0757271331544109,-6.24832034157644,4.14890082254468E-10,2.99002992208821E-09
AGBL2,7.9830236527521,0.473483036106144,0.619616202000444,0.764155350646891,0.444774670656322,0.595534655509283
AGBL3,27.6106048293086,-0.0974879179108062,0.345337491175765,-0.282297521705189,0.777715385725724,0.863737450713044
AGBL4,2.13942882554283,-1.02678784561506,1.27008135979198,-0.808442575508103,0.418835850932546,0.571183423363237
AGBL5-AS1,1.33079561083438,0.158754783595921,1.49505930750023,0.106186278229566,0.915434557777738,
AGBL5,562.987215287802,0.11595186201985,0.0780365887324726,1.48586533449533,0.13731474446752,0.243515305575465
AGER,62.4400506728552,-0.227772023463648,0.222449873560418,-1.02392516488342,0.305870623063695,0.454215767670485
AGFG1,2261.89231772647,-0.131313245951104,0.0434475890192635,-3.02233677207919,0.0025083131860814,0.00762198152557689
AGFG2,739.502421765078,0.200177119059684,0.0731260813106552,2.73742439731304,0.00619223512632892,0.0172107875174578
AGGF1,1352.80850670297,0.125637010159099,0.0529533718859766,2.37259697889741,0.0176635254796739,0.0431833986012
AGK,777.685784729692,0.055840916967059,0.0715078768421202,0.780905816716504,0.434857890721698,0.58612658789217
AGL,1258.4802604354,-0.233725711086497,0.0552085465938017,-4.23350596070098,2.30076081404821E-05,0.000100450541974514
AGMAT,107.60194837122,0.138142192859439,0.173004780208938,0.798487722088395,0.424587515335233,0.576276137666089
AGMO,3.09155750181146,1.48804253756594,1.0607359127285,1.40283978293739,0.160664620804921,0.276279581875366
AGO1,1099.16710483595,-0.0631750308494081,0.0584234159734325,-1.08133065820965,0.279550054517318,0.425317403495227
AGO2,1584.32193959286,-0.0995132464240845,0.0537552015598058,-1.851230086327,0.0641364591779392,0.129808166495782
AGO3,416.805845970967,-0.107879877897396,0.0914971266790421,-1.1790520840706,0.238377436820919,0.377022802814073
AGO4,604.502525328252,0.0426386391329754,0.0793865279063471,0.537101700470847,0.59119736626908,0.724120550722619
AGPAT1,3432.46622708115,-0.0696588350295904,0.0370827637815367,-1.87846934602736,0.0603169867181009,0.123254719425406
AGPAT2,1080.00328258847,-0.255732789530766,0.0710342457442642,-3.60013380660716,0.000318053466707093,0.00114367680463836
AGPAT3,2579.0367316319,-0.395112473652632,0.0424614448753372,-9.30520557679197,1.33733374608195E-20,1.78692271615941E-19
AGPAT4-IT1,4.51527797265041,0.711691394718761,0.877713051593978,0.810847455698977,0.417453278114468,0.569838052385251
AGPAT4,608.578992368378,0.108476517909437,0.0777767852659104,1.39471588519077,0.163101532698544,0.279786032754387
AGPAT5,1580.47201459867,-0.214328296350838,0.0498266515653969,-4.30147902010904,1.69661840261495E-05,7.53279097379084E-05
AGPAT6,2561.27653664258,0.0242268097439738,0.0421541378521074,0.574719611843815,0.565480941569363,0.703860237221684
AGPAT9,3444.77027357921,0.424697069114585,0.0438392233579284,9.68760476542014,3.40418330555744E-22,4.84126179107448E-21
AGPS,2665.41980538242,-0.20580165458236,0.0406137614908118,-5.06728869791878,4.03522043091355E-07,2.21486221097997E-06
AGR2,2813.69589724922,-4.73836682428167,0.222266765112518,-21.3183775895734,7.66706314446168E-101,5.27255413485581E-99
AGR3,0.280161421760592,-1.5872367704144,3.74648197295495,-0.423660591955953,0.671813359094449,
AGRN,4440.64497150711,-0.592646120811167,0.102753084643815,-5.7676723075081,8.03738929674419E-09,5.22092882403539E-08
